route_id,stop_id,lateness,scheduled_headway,time_point_order,earliness,actual,scheduled,point_type,standard_type,direction,pct_white,pct_black,pct_asian,pct_hispanic
132,15992,1.7925615419837342,45.746464646464645,2.0010625185940754,-89.16685123661868,1900-01-01 06:05:37+00:00,1900-01-01 06:05:00+00:00,Midpoint,Schedule,inbound,,,,
132,25989,1.6984094314328522,45.775757575757574,1.0003833865814697,-77.8550537206526,1900-01-01 06:01:00+00:00,1900-01-01 06:00:00+00:00,Startpoint,Schedule,inbound,,,,
134,13,1.7845238095238096,,,,1900-01-01 22:13:29+00:00,1900-01-01 22:20:00+00:00,Pullback,,inbound,0.8618119266055045,0.020068807339449542,0.0194954128440367,0.07282110091743119
134,19,0.0,,,,1900-01-01 19:42:45+00:00,1900-01-01 06:49:00+00:00,Pullout,,inbound,0.6447480785653288,0.07643040136635354,0.15627668659265584,0.11272416737830913
134,5002,4.291643374017827,44.14506251594795,3.951999514533649,-256.8292999938107,1900-01-01 05:32:50+00:00,1900-01-01 05:29:00+00:00,Midpoint,Schedule,outbound,,,,
134,5005,4.290030709057615,44.028064804184204,4.952392518824387,-248.30154495253458,1900-01-01 05:34:24+00:00,1900-01-01 05:31:00+00:00,Midpoint,Schedule,outbound,,,,
134,5006,5.702564102564102,,5.0,,1900-01-01 07:48:43+00:00,1900-01-01 07:43:00+00:00,Midpoint,Schedule,outbound,,,,
134,5008,1.6132658359293874,12.8,3.0653789004457654,,1900-01-01 07:30:17+00:00,1900-01-01 07:24:00+00:00,Midpoint,Schedule,inbound,,,,
134,5271,2.6769724775843544,11.094550229809586,4.335175191300846,-56.06291671375297,1900-01-01 06:03:39+00:00,1900-01-01 06:01:00+00:00,Endpoint,Schedule,inbound,,,,
134,6322,2.65628494698053,39.45624629958555,3.9129033715309673,-119.55967053081147,1900-01-01 06:19:56+00:00,1900-01-01 06:17:00+00:00,Midpoint,Schedule,inbound,,,,
134,6953,3.787425519955031,57.84381915902624,3.5512494106553514,,1900-01-01 10:58:19+00:00,1900-01-01 10:56:00+00:00,Midpoint,Schedule,inbound,,,,
134,8692,4.222231108001089,54.29047072330654,6.002266560255387,-203.3484197704981,1900-01-01 05:36:31+00:00,1900-01-01 05:33:00+00:00,Midpoint,Schedule,outbound,,,,
134,8852,2.5142777552400273,56.61817367949866,5.29517747329809,-105.65604436229205,1900-01-01 06:10:18+00:00,1900-01-01 06:10:00+00:00,Startpoint,Schedule,inbound,,,,
134,9038,2.003948635634029,46.707347447073474,1.0009188361408883,-43.21634615384615,1900-01-01 06:58:05+00:00,1900-01-01 06:55:00+00:00,Startpoint,Schedule,outbound,,,,
134,9049,1.386540240518039,9.026490066225165,5.1806554756195045,220.5875486381323,1900-01-01 14:51:35+00:00,1900-01-01 14:54:00+00:00,Endpoint,Schedule,inbound,,,,
134,9109,3.9960128702690154,57.78122036041732,7.007506053268765,,1900-01-01 10:25:47+00:00,1900-01-01 10:25:00+00:00,Midpoint,Schedule,outbound,,,,
134,9110,3.6799018546582953,58.0838445807771,5.224781814491577,-183.27573845712647,1900-01-01 06:34:16+00:00,1900-01-01 06:29:00+00:00,Midpoint,Schedule,inbound,,,,
134,9125,3.1459820926996636,59.06855552744751,2.9813456351307064,-96.47367805334581,1900-01-01 06:25:19+00:00,1900-01-01 06:21:00+00:00,Midpoint,Schedule,inbound,,,,
134,9127,4.9905847665847665,56.65860937033721,8.005541028514505,-231.06963994665875,1900-01-01 05:46:06+00:00,1900-01-01 05:44:00+00:00,Midpoint,Schedule,outbound,,,,
134,9145,2.292996865677278,49.905256531318855,3.008008340046439,-2.1154086478380405,1900-01-01 06:17:06+00:00,1900-01-01 06:15:00+00:00,Startpoint,Schedule,inbound,,,,
134,9147,2.3408576627897775,9.104331450094161,1.122854561878952,158.32764505119454,1900-01-01 14:18:22+00:00,1900-01-01 14:25:00+00:00,Startpoint,Schedule,inbound,,,,
134,9161,3.019872524740732,37.97372910269532,6.578345643768794,-76.06203784254024,1900-01-01 06:00:11+00:00,1900-01-01 05:56:00+00:00,Midpoint,Schedule,inbound,,,,
134,9162,3.916558990924473,43.86964285714286,2.0006581158283856,-236.3437669229936,1900-01-01 05:26:29+00:00,1900-01-01 05:23:00+00:00,Midpoint,Schedule,outbound,,,,
134,9172,3.4987654320987653,,4.0,,1900-01-01 07:45:17+00:00,1900-01-01 07:40:00+00:00,Midpoint,Schedule,outbound,,,,
134,9176,1.5635491606714629,46.707347447073474,5.008261933904529,-140.01904761904763,1900-01-01 07:16:51+00:00,1900-01-01 07:12:00+00:00,Endpoint,Schedule,outbound,,,,
134,10016,4.144578607322326,59.333333333333336,5.391177322138288,-173.98143548176233,1900-01-01 09:18:35+00:00,1900-01-01 09:16:00+00:00,Midpoint,Schedule,inbound,,,,
134,45002,2.3803190091333204,,2.5561787072243347,-118.61023454157782,1900-01-01 05:47:43+00:00,1900-01-01 05:50:00+00:00,Startpoint,Schedule,inbound,,,,
134,49158,3.714306032368808,52.0764039527597,4.3585812692364065,-182.55964658007693,1900-01-01 05:57:52+00:00,1900-01-01 05:54:00+00:00,Midpoint,Schedule,inbound,,,,
134,50021,7.173076923076923,,5.035714285714286,,1900-01-01 07:36:28+00:00,1900-01-01 07:25:00+00:00,Midpoint,Schedule,inbound,,,,
134,52714,2.082448673009514,58.15833781121261,1.0,,1900-01-01 11:12:29+00:00,1900-01-01 11:04:00+00:00,Startpoint,Schedule,outbound,,,,
134,52720,2.7066893424036285,57.72453398606665,8.476045883940621,,1900-01-01 11:52:50+00:00,1900-01-01 11:39:00+00:00,Endpoint,Schedule,inbound,,,,
134,63241,2.9229540827179625,37.86131303952749,4.905194263052747,-73.19597470509547,1900-01-01 06:21:34+00:00,1900-01-01 06:19:00+00:00,Midpoint,Schedule,inbound,,,,
134,88591,4.221939512054281,248.0,7.172757475083056,-182.99169811320755,1900-01-01 14:16:09+00:00,1900-01-01 14:15:00+00:00,Midpoint,Schedule,inbound,,,,
136,5327,2.9436317706497475,8.483091787439614,4.65148344207805,-58.05752124925875,1900-01-01 06:08:21+00:00,1900-01-01 06:14:00+00:00,Endpoint,Schedule,inbound,,,,
136,9179,3.363997175141243,8.49054820415879,1.762518195050946,-163.2147510469986,1900-01-01 05:40:28+00:00,1900-01-01 05:40:00+00:00,Startpoint,Schedule,inbound,,,,
136,9188,3.6776209977661947,8.002838221381268,2.761070311931942,-229.82101384546672,1900-01-01 05:44:18+00:00,1900-01-01 05:46:00+00:00,Midpoint,Schedule,inbound,,,,
136,9196,3.6269702602230485,8.022727272727273,3.760683139534884,-217.96552878179384,1900-01-01 05:48:50+00:00,1900-01-01 05:50:00+00:00,Midpoint,Schedule,inbound,,,,
136,9199,3.235974505865139,8.005714285714285,4.760675056375937,-187.95068615418944,1900-01-01 05:50:40+00:00,1900-01-01 05:52:00+00:00,Midpoint,Schedule,inbound,,,,
136,9203,3.2197666938815903,7.988614800759013,5.759950610110401,-159.53373480539756,1900-01-01 05:53:28+00:00,1900-01-01 05:55:00+00:00,Midpoint,Schedule,inbound,,,,
136,9226,4.252301747311828,11.865168539325843,2.8564164832662975,-208.74808061420345,1900-01-01 05:12:24+00:00,1900-01-01 05:16:00+00:00,Midpoint,Schedule,outbound,,,,
136,9230,4.531958191566141,11.88268156424581,3.8565579984836997,-216.29701903507723,1900-01-01 05:14:34+00:00,1900-01-01 05:21:00+00:00,Midpoint,Schedule,outbound,,,,
136,9233,4.732507206094297,11.878321678321678,4.856461503520327,-207.2134818007663,1900-01-01 05:16:49+00:00,1900-01-01 05:25:00+00:00,Midpoint,Schedule,outbound,,,,
136,9242,4.065880503144654,11.891364902506965,5.855952741593456,-147.34139913751798,1900-01-01 05:18:42+00:00,1900-01-01 05:30:00+00:00,Midpoint,Schedule,outbound,,,,
136,9251,4.335650235836832,11.869565217391305,6.856351074329967,-180.80834937439846,1900-01-01 05:21:46+00:00,1900-01-01 05:36:00+00:00,Endpoint,Schedule,outbound,,,,
136,9328,3.348986542089204,9.558375634517766,4.362614534258263,-99.03081556997219,1900-01-01 05:59:27+00:00,1900-01-01 06:02:00+00:00,Midpoint,Schedule,inbound,,,,
136,29253,3.496116044701656,15.0,4.56952547200147,-202.9994360637248,1900-01-01 06:32:35+00:00,1900-01-01 06:30:00+00:00,Startpoint,Schedule,inbound,,,,
137,13,2.3462962962962965,,,,1900-01-01 20:00:54+00:00,1900-01-01 19:55:00+00:00,Pullout,,inbound,0.8618119266055045,0.020068807339449542,0.0194954128440367,0.07282110091743119
137,19,2.1955555555555555,,,,1900-01-01 06:20:31+00:00,1900-01-01 06:14:00+00:00,Pullout,,inbound,0.6447480785653288,0.07643040136635354,0.15627668659265584,0.11272416737830913
137,5327,3.2223853085141223,61.00203106332138,4.5975282106394415,-92.87580550673697,1900-01-01 06:53:19+00:00,1900-01-01 07:00:00+00:00,Endpoint,Schedule,inbound,,,,
137,9179,3.9943506700240223,34.70942341884684,1.985578543028506,-184.73903620601735,1900-01-01 06:26:47+00:00,1900-01-01 06:26:00+00:00,Midpoint,Schedule,inbound,,,,
137,9188,4.294837501364449,34.71755143510287,2.98639249566345,-268.5211357270181,1900-01-01 06:31:33+00:00,1900-01-01 06:32:00+00:00,Midpoint,Schedule,inbound,,,,
137,9196,4.4577982100204325,34.70193040386081,3.987214688789691,-249.87568392925309,1900-01-01 06:35:29+00:00,1900-01-01 06:36:00+00:00,Midpoint,Schedule,inbound,,,,
137,9199,4.4502906290145114,34.70193040386081,4.987987532642574,-211.45737913486005,1900-01-01 06:37:13+00:00,1900-01-01 06:38:00+00:00,Midpoint,Schedule,inbound,,,,
